Uniq Id,Crawl Timestamp,Billing Uniq Id,Rating,Review Title,Review Rating,Review Date,User Id,Brand,Category,Sub Category,Product Description,Asin,Url,Review Content,Verified Purchase,Helpful Review Count,Manufacturer Response
d57520f17fb1c4e0e725a72be61c3edc,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,It will dried your skin a a lot,1.0,"January 19, 2020",AGVYEAQP5GI7YJUQXHHQ7MMXK7ZA,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/RLZ2VPHKZU95W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,It will dried your skin a a lot,Verified Purchase,0,NA
87b565841133147d4d0d0f78e75610a0,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,Good Product,5.0,"January 19, 2020",AGI3GWA2MFL7HI4624F5LQKXFGIQ,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/R7RJRE4NCIKI3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,"I bought this soap for my daughter and daughter in law for Christmas and they both loved them. Said it left their skin soft, not dry. Will buy again. It doesn't have a lot of odor which is a plus for me.",Verified Purchase,0,NA
fe9a79fd371b5052b667502c7591b83c,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,Don’t like the large slender seeds.,4.0,"January 12, 2020",AFVPJCHCRGFF55YGX2OKXTK7BYWA,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/RBLGE0RCJQ607/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,"The only thing I dislike are the seeds. However, for its cleansing, scent and moisturizer I like it.",Verified Purchase,0,NA
2dff16f2a5e1bb632ec02a4505e44834,2020-03-17 02:11:48 +0000,5611e8c78e25af3e41d56b0f3f565a23,,Great value,5.0,"January 10, 2020",AE2LN7A4H6VZXUE2YJPPZGDFQQYQ,SheaMoisture,Beauty & Personal Care,Skin Care,"Gently cleanse and hydrate aging skin with this sulfate-free bar soap. Vitamin rich Olive and Avocado Oils blend together to nourish and soften, while Green Tea helps protect skin. Our Story: Sofi Tucker started selling Shea Nuts at the village market in Bonthe, Sierra Leone in 1912. By age 19, the widowed mother of four was selling Shea Butter, African Black Soap and her homemade hair and skin preparations all over the countryside. Sofi Tucker was our Grandmother and SheaMoisture is her legacy. With this purchase you help empower disadvantaged women to realize a brighter, healthier future. Ethically Traded Ingredients Sustainably Produced. Pioneering Community Commerce and Fair Trade Since 1912. Tested on the Tucker family for four generations. Never on animals.",B007O0GQPC,https://www.amazon.com/gp/customer-reviews/R52WW78IKGNEW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B007O0GQPC,Really like this soap so far. Been using it for a week now. Great scent and moisturizing. Also like that it's a big bar of soap. Last longer for the money. Overall very pleased.,Verified Purchase,0,NA
50653e91a9fa70cacdffb4f1213926d6,2020-03-17 02:26:42 +0000,1e9ff5ee79ffd9f125b9e0036fdbbe26,,very good. if your kurig has options,4.0,"September 4, 2017",AGW37FNRWQEBQKPEXX3OQKVDJLCA,Starbucks,"","","",B00FYZJPAM,https://www.amazon.com/gp/customer-reviews/R38OEJG8AFY2OC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00FYZJPAM,"very good. if your kurig has options, i highly recommend using the 6oz ""strong"" option, otherwise it might taste a bit weak",Verified Purchase,0,NA
4f67e14ab78aaf995ac73d5cb26c934e,2020-03-17 02:38:01 +0000,d6ac91ff77432caba41ca28e2c1cc00c,,Unless you're superman u cant open the lid,1.0,"March 9, 2020",AHIT6EICX34IRHHUGUEZARWGMTCA,Talenti,Grocery & Gourmet Food,Frozen,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,https://www.amazon.com/gp/customer-reviews/RN64J3EUMRRW3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NQN58ZC,IMPOSSIBLE TO OPEN!! would have been nice to try it.,Verified Purchase,0,NA
008edf4c9c521af7feeb10c4f0a34b93,2020-03-17 02:38:01 +0000,d6ac91ff77432caba41ca28e2c1cc00c,,Creamy and delicious!,5.0,"February 24, 2020",AGPCNVJFW5AQJQBX64ZFPIWSP4CA,Talenti,Grocery & Gourmet Food,Frozen,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,https://www.amazon.com/gp/customer-reviews/R127SROHIKFZ9G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NQN58ZC,Layers of delish! By far one of the best brands and flavors.,Verified Purchase,0,NA
1171b48b86f1082d24ca83f60788d633,2020-03-17 02:38:01 +0000,d6ac91ff77432caba41ca28e2c1cc00c,,Delicious!,5.0,"February 23, 2020",AF3LIHYOMSSHVXUR62GQUJFWV74Q,Talenti,Grocery & Gourmet Food,Frozen,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,https://www.amazon.com/gp/customer-reviews/R33T842XJIJWI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NQN58ZC,"Very yummy, I love Talenti",Verified Purchase,0,NA
fb63cb2f83e54915a497c55293410e56,2020-03-17 02:38:01 +0000,d6ac91ff77432caba41ca28e2c1cc00c,,Heavenly 😋,5.0,"January 28, 2020",AEIX7ENGC4BNGWLU7IVSZMX56PCA,Talenti,Grocery & Gourmet Food,Frozen,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,https://www.amazon.com/gp/customer-reviews/R2RI3ML9KB1CNT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NQN58ZC,So delicious. I can only buy this every few months. So good I’ll eat it all at once,Verified Purchase,0,NA
08c3d753a7cd706a6a101b57cb529530,2020-03-17 02:38:01 +0000,d6ac91ff77432caba41ca28e2c1cc00c,,Fabulous,5.0,"January 17, 2020",AF4RWSP6ZVNAPSFH2JPCMNJMPXYQ,Talenti,Grocery & Gourmet Food,Frozen,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,https://www.amazon.com/gp/customer-reviews/R237P4MLP6CIOP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NQN58ZC,Fabulous fabulous fabulous I can’t get enough of this!!!,Verified Purchase,0,NA
6574fa65bea12699967dcede52bf72a2,2020-03-17 02:38:01 +0000,d6ac91ff77432caba41ca28e2c1cc00c,,Not For Me At All.,3.0,"December 26, 2019",AETSHBU3TV44COBBLKVKZI2OXLGA,Talenti,Grocery & Gourmet Food,Frozen,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,https://www.amazon.com/gp/customer-reviews/REFKJVQWBVWV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NQN58ZC,"One thing I've learned after trying (8) different flavors of Talenti Gelato is that any one flavor IS NOT FOR EVERYONE! I DISLIKED (5) of the (8) flavors I tried & I dislike ALL the multi-layer flavors! At the price-point for these, DISLIKING ONE is a GREAT LOSS! -- I LOVE the Vanilla Blueberry Crumble (which can be VERY EXPENSIVE!), the Caramel Cookie Crunch & the cold Coffee Brew is pretty good.",Verified Purchase,0,NA
4ae02cdd6995c6be0dade5441b61bfc2,2020-03-17 02:38:01 +0000,d6ac91ff77432caba41ca28e2c1cc00c,,Wonderland Icecream Mix,5.0,"October 21, 2019",AES4GXFLP55LJU5CJSCM6FBITU4Q,Talenti,Grocery & Gourmet Food,Frozen,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,https://www.amazon.com/gp/customer-reviews/R2GCEQSRCWPMHC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NQN58ZC,The best combination of chocolate & carmel salty & sweet truly awesome wonderland icecream experience.,Verified Purchase,One person found this helpful Helpful,NA
7e051fe9c3b30f3f4dc1d2fb2c0e3d66,2020-03-17 02:38:01 +0000,d6ac91ff77432caba41ca28e2c1cc00c,,Yummy!,5.0,"October 20, 2019",AEHJXY5AQ2H6NZEA5SFR626L6QYA,Talenti,Grocery & Gourmet Food,Frozen,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,https://www.amazon.com/gp/customer-reviews/R3AGCV11JLAT21/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NQN58ZC,Loved it.,Verified Purchase,One person found this helpful Helpful,NA
ecebf62c5a2c573618dfe145a22422e2,2020-03-17 02:38:01 +0000,d6ac91ff77432caba41ca28e2c1cc00c,,Addictive!,5.0,"July 22, 2019",AHLOJ2KBSYLSH23FQEBTG3T5ASWA,Talenti,Grocery & Gourmet Food,Frozen,"Our Salted Caramel Truffle is an ode to our best-selling Sea Salt Caramel Gelato. We started with a layer of our Sea Salt Caramel, added a layer of chocolatey cookies for a delicious crunch and created a third layer with our dulce de leche, added more Sea Salt Gelato and finally finished with a fifth layer of chocolatey caramel truffles. Because we used all of the same ingredients from our Talenti Sea Salt Caramel PLUS more, This Layers is the ultimate decadence and a caramel lovers dream. At Talenti, we believe the best process and highest quality ingredients results in the best tasting gelato and sorbetto. We start with fresh milk and cream and make each flavor from scratch with the highest-quality ingredients sourced from all around the world. We then use an old world process that involves slow cooking our ingredients in smaller batches to bring out unique flavors for a one-of-a-kind dessert. We package our gelato in clear, BPA-free jars to showcase the beautiful gelato inside. When you’re done, recycle or reuse* the jar anyway you like. In addition to Talenti Gelato Layers, Talenti has Dairy-Free Sorbettos, USDA Certified Organic Gelato, flavors that are gluten-free and/or vegan, Gelato with less sugar and our classic Gelato. All of our gelatos are made with non-GMO sourced ingredients.** Try all of our flavors and discover why Talenti is Crafted for Taste, Clearly Talenti. *Talenti jars are not microwave or dishwasher safe. Check out #Pintcycling on Instagram for reuse ideas. ** All ingredients in this product have been evaluated by Where Food Comes From, Inc., to our Non-GMO policy. Learn more at www.talentigelato.com/nongmo",B07NQN58ZC,https://www.amazon.com/gp/customer-reviews/R2DHENQ9YEMYT3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NQN58ZC,Sooo good! This has to be the best idea they ever had! The chocolate cruchies! The caramel Gelato! The caramel sauce! The caramel truffles! And the vanilla just perfectly set it off! This is seriously good!,Verified Purchase,2,NA
b6c78ad99c3d787ec8ac69c3b344322c,2020-03-17 02:29:30 +0000,bd4f40eea74448fed0f17f753b1da8a2,,Lavender wild orchid oil,5.0,"March 13, 2020",AENAXKGITJDNOT77WY2D6FWUUBLQ,SheaMoisture,Beauty & Personal Care,Skin Care,"Our natural, proprietary blend of shea butter and lavender calms and soothes minor skin irritations. Its hydrates and leaves skin delicately fragranced. Creates a fragrant spa bath, relaxing mind and body.",B005C2NA4E,https://www.amazon.com/gp/customer-reviews/R209U581OWI9HZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005C2NA4E,SheaMoisture lavender wild orchid oil makes your skin feel so smooth .i also like the scent nice and light.,Verified Purchase,0,NA
670699e0bb48368e35027c755a9e1434,2020-03-17 02:29:30 +0000,bd4f40eea74448fed0f17f753b1da8a2,,Perfect,5.0,"March 10, 2020",AGYQM2CBPGG5G2CR23THMQZ53ENQ,SheaMoisture,Beauty & Personal Care,Skin Care,"Our natural, proprietary blend of shea butter and lavender calms and soothes minor skin irritations. Its hydrates and leaves skin delicately fragranced. Creates a fragrant spa bath, relaxing mind and body.",B005C2NA4E,https://www.amazon.com/gp/customer-reviews/R1GHCCAQZBSKWU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005C2NA4E,I love this product.,Verified Purchase,0,NA
bd0295c3586c54dbebba35bfeaa87793,2020-03-17 02:29:30 +0000,bd4f40eea74448fed0f17f753b1da8a2,,Love the scent,5.0,"March 10, 2020",AHAC4AOK2625QJM3AXNYZ4EMPZ5Q,SheaMoisture,Beauty & Personal Care,Skin Care,"Our natural, proprietary blend of shea butter and lavender calms and soothes minor skin irritations. Its hydrates and leaves skin delicately fragranced. Creates a fragrant spa bath, relaxing mind and body.",B005C2NA4E,https://www.amazon.com/gp/customer-reviews/R28SLDZYB4O1JZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005C2NA4E,"I love this oil. I use it after my shower, before I towel off. It leaves my skin silky and the scent is delicate.",Verified Purchase,0,NA
f6be169dfa46ab05cfc82373489bb19e,2020-03-17 02:29:30 +0000,bd4f40eea74448fed0f17f753b1da8a2,,A little goes a long way!,5.0,"March 10, 2020",AH7A56LECWQJUPHQZGH6LC2QCPIA,SheaMoisture,Beauty & Personal Care,Skin Care,"Our natural, proprietary blend of shea butter and lavender calms and soothes minor skin irritations. Its hydrates and leaves skin delicately fragranced. Creates a fragrant spa bath, relaxing mind and body.",B005C2NA4E,https://www.amazon.com/gp/customer-reviews/RODOAIGFZL4JG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005C2NA4E,"This is officially my favorite brand of oils. I have really dry skin and would run through other oils because of having to re-apply up to six times a day. With this brand I use it after a morning shower and right before bed in a warm bath. The smell is amazing and lingers lightly, which I love. Will buy more!",Verified Purchase,0,NA
c0d82632836868d66e24719a82177869,2020-03-17 02:29:30 +0000,bd4f40eea74448fed0f17f753b1da8a2,,The combined oils and scents are perfect!,5.0,"March 9, 2020",AGHOS5TU37264RDIAEMXLOX7ZISQ,SheaMoisture,Beauty & Personal Care,Skin Care,"Our natural, proprietary blend of shea butter and lavender calms and soothes minor skin irritations. Its hydrates and leaves skin delicately fragranced. Creates a fragrant spa bath, relaxing mind and body.",B005C2NA4E,https://www.amazon.com/gp/customer-reviews/R274GR4QLW7YWS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005C2NA4E,"I absolutely love this body oil! The combined oils and scents used are perfect. I like that it is a natural, organic, fair trade, and family product!",Verified Purchase,0,NA
